,gene_name,ADA,ADE,ADF,ADL,AFD,AIA,AIB,AIM,AIN,AIY,AIZ,ALA,ALM,ALN_PLN,AQR,AS,AS11,ASEL,ASER,ASG,ASH,ASI,ASJ,ASK,AUA,AVA,AVB,AVD,AVE,AVF,AVG,AVH,AVJ,AVK,AVL,AVM,AWA,AWB,AWC_OFF,AWC_ON,BAG,BDU,CAN,CEP,DA,DA1,DA9,DB,DB01,DD,DVA,DVB,DVC,FLP,HSN,I1,I2,I3,I4,I5,I6,IL1_DV,IL1_LR,IL2_DV,IL2_LR,LUA,M1,M2,M3,M4,M5,MC,MI,NSM,OLL,OLQ,PDA,PDB,PDE,PHA,PHB,PHC,PLM,PQR,PVC,PVD,PVM,PVN,PVP,PVQ,PVR,PVT,PVW,RIA,RIB,RIC,RID,RIF,RIG,RIH,RIM,RIP,RIR,RIS,RIV,RMD_DV,RMD_LR,RME_DV,RME_LR,RMF,RMG,RMH,SAA,SAB,SDQL,SDQR,SIA,SIB,SMB,SMD,URA,URB,URX,URY,VA,VA1,VA12,VB,VB01,VB02,VC,VC_4_5,VD
WBGene000109462,M176.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000109442,M176.5,0,0,0,0,0,0,0,0,0,0,0,473.3533819,0,126.1623279,0,0,229.0102569,0,0,0,0,0,0,0,0,139.6252413,365.1365129,0,893.129071,117.2747773,0,215.6527159,182.2100771,0,347.1194727,0,0,0,0,0,0,0,1237.848319,0,0,0,0,0,0,0,272.6917496,226.6035803,260.4795313,0,0,0,287.6529773,412.200228,72.02985351,61.96051015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.67152842,114.2297793,0,0,0,0,0,0,183.9715807,190.28933,48.28609094,238.1156872,410.1416673,0,0,307.3668788,1612.573616,214.854325,0,0,179.8154714,0,270.4857118,0,0,279.6239868,0,468.7868948,208.9128943,315.7701825,234.2061736,0,0,159.8305377,0,0,301.1702654,0,187.3648868,120.7696283,150.9914264,586.5776978,166.7216688,251.2386766,0,0,0,0,135.350934,206.2510153,417.4441223,103.2691657,78.2917176,0,1391.420699,626.0164613,0
WBGene000021992,kin-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.0623812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.51760332,0,0,0,0,0,0,0,0,0,0,0,0,351.8518944,0,0,0,0,0,36.51473106,0,0,0,0,27.36896216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000022002,kin-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000109452,chil-13,0,14.4867711,4.042432101,0,0,0,0,0,0,0,8.05658005,0,0,3.429411956,0,7.436449905,0,4.386061073,0,11.93176126,5.99068276,3.037312896,0,0,6.769529673,7.888272264,1.286289208,0,10.83541662,15.09877748,28.46941158,4.253717641,0,0,8.985454134,19.27648439,14.05559761,5.180947273,4.821801286,0,3.351603644,14.48446295,0,9.874590035,0,0,0,0,8.213237723,0,0,0,9.299627648,7.526973871,2.672093186,7.308123822,0,0,0,0,0,17.02028465,20.75668022,3.865107865,0,0,0,0,0,0,0,6.673589052,6.166790889,23.03330582,12.44094877,5.211916677,0,0,44.8143098,0,0,0,0,0,6.696396202,0,0,0,0,0,0,0,11.97804125,0,17.73436918,0,0,6.200910413,10.71522456,0,0,8.867116541,0,3.952841117,8.455339261,7.948680366,7.857730738,5.300894656,18.86047689,0,0,10.19931171,13.98633945,0,18.89883635,0,0,4.438689804,0,12.6847433,0,3.499288526,8.366361873,9.600698496,0,49.99686145,64.50850398,0,0,0,0,0,5.611501641
WBGene000111682,R09D1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000111662,chil-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000118462,chil-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8722143,0,0,0,46.61756094,0,0,0,0,0,0,0,0,0,0,0,0,0,3.826049409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.23288263,0,0,0,0,0,0,0,0,0,4.059142066,0,0,0,0,0,7.159500722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000454142,T19H5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000118492,T19H5.4,122.8645709,0,0,266.0303622,382.5737479,0,0,0,0,0,0,143.9681583,0,1100.610518,60.83014912,0,0,109.7935816,124.5720738,0,69.13731085,105.8487155,149.2210535,540.3755329,0,615.3952649,512.8604373,2216.847192,0,199.7893606,2060.880239,233.1180938,1201.510543,744.8325429,215.198923,0,85.04773828,0,66.36932406,0,70.52898932,96.12606368,0,0,0,0,0,0,0,532.1804017,989.2352968,60.3332419,1284.610714,0,141.8373621,0,1432.542592,814.4629661,214.274025,266.1517831,155.2694213,120.4512807,295.0439338,0,0,0,0,578.7559923,418.7747403,0,0,172.8747793,76.68931825,131.9738553,610.7141638,0,456.97482,119.6401144,0,0,410.5890956,0,0,162.0139536,1900.075328,0,163.2487338,0,304.1895563,409.6898423,462.5306381,361.3212759,543.4701268,0,0,240.603839,465.2870717,0,0,81.8498447,0,0,236.5145873,154.4381794,0,0,0,0,254.0502575,0,0,226.6994071,0,0,498.2115111,286.9946399,1552.151413,0,122.55328,0,134.6351069,0,111.9319223,0,0,0,0,0,0,0,0,0,351.6549756
WBGene000015302,gcy-3,0,0,0,0,92.21001305,0,0,0,0,0,0,0,0,0,0,0,0,0,1572.841722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000015282,gcy-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.9606617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.063100344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000070802,sfxn-1.1,0,0,0,0,0,0,44.9104741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.00109372,28.41422976,0,0,0,0,0,0,35.96376169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.38824056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.3549876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.2749129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000070812,AH6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000050272,sra-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000032312,mex-6,5.107332671,0,0,1.615174459,6.120211943,0,0,0,5.851518047,0,9.359524071,5.871835815,5.307001837,0,0,10.82408858,0,0,14.05571084,0,0,0,0,8.10032919,13.1108192,0,0,0,4.585203662,2.886312701,0,0,7.692934862,0.717084353,0,0,6.688052284,2.806482612,0,0,0,13.29563612,11.87327937,4.049988437,7.273979343,53.39280624,35.01561504,0,0,0,7.3362922,0,0,16.17142116,0,11.13871359,0,0,13.61861345,3.04523865,0,6.466711063,18.69773674,0,0,38.94988614,7.923455889,3.46500907,15.50820353,6.036877173,22.51584094,8.011614912,5.656051864,0,0,5.565134787,0,0,0,7.293093936,0,0,0,0,0,0,13.22541269,0,7.621807052,0,0,0,0,0,4.013042137,0,2.849708913,3.21863963,5.655045338,0,0,6.457232239,0,0,0,5.170993596,0,5.154190929,5.218580963,0,0,9.465091522,0,8.840294973,0,0,3.765945234,7.507604274,4.82369739,0,9.16791917,26.85807866,0,0,5.632597302,24.05234202,0,18.52552451,0,0,2.56635271,0,9.290962282
WBGene000050352,sra-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18230668,0,0,37.21320591,0,0,0,0,0,4.147001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000050292,sra-3,0,7.551462283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.97522286,0,0,50.69603156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.612465,0,0,0,0,0,0,0,0,0,0,0
WBGene000050302,sra-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.0657584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000050332,sra-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.77246117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.323008785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000050312,sra-5,0,0,0,119.2490135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.45048959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000050322,sra-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.3181852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000094462,F35H8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000094472,F35H8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000094482,zfp-2,13.27369149,17.4736164,31.77648389,5.772994513,14.92221142,2.981429404,0,15.51250165,26.0533799,5.063875593,6.1220527,5.292507533,17.16600693,0,31.65354668,26.02143902,16.5188345,31.48587131,24.57284087,28.41779738,7.081677522,60.80305196,30.72773249,11.68398062,12.22079061,23.15022665,22.62430782,30.64425596,25.65325761,7.785134838,60.27881941,14.64977706,24.48729788,0,8.464742063,6.942393627,20.90874369,0,4.880220128,23.90567714,3.33198711,38.34037879,50.3090482,41.71948102,40.06445104,0,0,26.73592188,10.10300923,38.71014858,0,0,0,53.15954954,15.94607127,11.63379134,53.41626819,17.03667918,47.60730669,12.69589522,35.23167051,9.744877212,40.08334539,24.24207925,35.68920542,40.38043211,10.98522689,20.56266152,37.12900261,28.0297226,16.92703506,55.54489419,21.30190901,62.40111166,28.11008106,12.53620453,0,77.3830548,0,10.21393889,57.5352384,0,18.5056673,0,17.221802,10.22613233,35.63092708,40.62703723,0,35.16641572,0,0,38.68380716,41.43350953,0,0,6.137500932,0,17.87214183,0,23.35068254,28.11750772,19.59671963,23.09525547,0,19.35750814,12.89614835,9.201119337,46.33047869,31.66627745,18.49284609,44.11247976,24.44575554,34.34571074,24.15764299,16.04664564,0,26.82907241,34.44871634,19.35778963,23.33214503,28.50630074,18.77303176,43.11654901,16.46777329,50.00369412,0,12.0399972,17.95959639,8.338559474,13.41594304,18.90244603,10.99252533
WBGene000094492,F35H8.4,0,0,3.693792434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.61783626,0,0,0,0,2.838003173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.036455005,0,48.72147818,0,0,0,0,0,0,0,0,5.394090058,0,0,0,64.58114116,0,0,0,0,0,0,0,0,0,0,0,0,11.69557992,0,0,0,0,0,0,0,5.127702564,0,0,0,0,0,0,3.018511639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.362099618,0
WBGene000013682,exc-7,0,219.5834796,62.8421503,154.045321,0,0,0,0,292.9478142,108.4225673,0,59.05942507,0,0,0,821.7671452,169.5389821,0,0,0,0,108.3749769,0,0,0,0,0,144.3478836,182.4997595,0,0,0,105.3514613,0,0,0,0,84.72541864,0,0,0,0,394.3636824,760.411519,755.0425787,503.8909847,207.961722,659.6494545,466.9309129,0,0,0,0,0,127.5778744,1111.966103,635.406811,1005.747927,121.2635825,436.0131808,405.3842355,526.4577759,639.4451837,358.6708254,280.4430353,0,882.8130644,132.9640054,1323.573093,467.7990039,1152.023614,1092.45366,2656.083251,308.8766403,497.0565481,151.7207185,150.5639832,474.5109528,145.3601328,63.7734422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412.043724,0,0,0,0,0,86.71272814,0,311.790389,0,0,0,300.5100099,199.9421436,0,0,0,0,190.6063356,0,0,0,0,0,0,551.6290075,276.7457432,0,368.6590855,661.4296483,307.9591087,117.8385162,751.2173557,422.6417803,773.99506,1018.050818,588.5385896,0
WBGene000069382,wee-1.1,0,0,0,0,0,0,0,0,102.1546225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645.0339415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000094502,ugt-58,3.906992535,0,6.542095689,0,6.385222361,0,0,0,0,0,9.806707348,0,20.22670072,9.775225506,27.76656727,0,0,7.990851268,0,0,0,6.635131069,3.675631114,11.21849696,18.57228694,12.33943326,0,12.8994882,0,0,0,14.66695059,8.570586028,0,0,23.68749744,0,0,0,0,0,16.41324226,21.08143408,0,0,0,0,11.05954043,12.16667897,17.19552693,0,0,0,0,9.681321245,0,0,0,0,0,7.141343101,35.64650124,0,9.218895686,14.50017072,0,0,12.48976948,0,6.222592612,0,0,4.904775758,0,0,0,0,0,0,0,0,36.63328853,35.40923224,20.63975295,0,0,68.9448739,0,0,15.01851143,21.26253701,0,17.29493852,0,5.788628481,8.248392489,0,0,0,0,0,21.07156935,0,0,0,19.45266997,0,6.036594581,24.20461933,0,0,20.31441827,33.06270812,26.70506716,0,0,0,12.83318219,10.65417868,0,13.92163606,35.40516318,0,0,0,0,0,0,0,0,18.97015804,21.03798077,23.61703063
WBGene000084562,eral-1,0,0,0,1.182754136,3.541974116,0.871660747,0,0,0,0,10.5509327,0,0,0,7.541669669,0,0,6.815349652,36.05465045,5.04441965,4.072821261,1.681125325,6.852208203,0,0,0,2.125173474,0,13.32648713,0,0,0,6.922288541,0,0,6.684174948,0.950788732,6.279768553,0,8.439728022,5.641462813,0,20.06225219,0,4.624019317,0,0,4.501570573,0,10.97096869,0,0,11.91935971,0,8.846721512,4.91938432,20.47300664,21.72462445,4.076591553,2.256411771,19.64660733,9.349509923,0,4.607685222,5.618820213,0,0,5.221538668,6.321727727,14.98041458,6.413723773,24.09286318,0,7.557769741,0,0,10.12504753,0,19.88248507,4.731294251,0,0,2.665247998,0,0,9.139786832,0,16.68742995,4.207413719,0,0,17.60794967,4.292290348,8.864244188,4.285073615,5.053375306,0,4.271886614,3.300243366,5.839957189,0,0,0,0,8.034997348,3.279911807,0,0,0,11.4261943,14.22354081,6.901120005,0,17.96481683,0,0,0,3.041886633,3.196804417,0,12.08241488,8.741211858,2.150108103,0,4.265690844,0,0,0,0,28.37646665,3.682685804,0,5.73183692
WBGene000084552,E02H1.1,20.66577178,0,14.59890093,4.685771354,0,0,0,6.206579748,8.689490996,0,0,0,0,0,15.39095282,0,30.28452992,0,3.130471167,15.0004245,0,0,7.247471746,7.867514426,25.59823195,21.30688514,12.96982965,26.29943152,0,0,17.48226724,0,25.91696421,0,18.11492316,5.967560366,0,0,0,23.65182164,0,0,75.76411079,35.49322968,0,0,0,0,27.04130367,0,11.73295512,0,0,0,12.43474968,24.23205235,59.09074804,32.59910052,0,22.79279554,13.56133841,22.34775082,0,11.2608079,9.30467478,0,20.35800429,26.12081987,12.61286118,10.27340842,24.26068933,0,10.90904009,94.0508952,0,21.00487196,0,13.15537675,0,0,0,0,0,0,28.22709804,0,0,0,0,0,16.23684644,0,0,12.71575692,13.55311001,0,0,0,13.31761172,7.312332181,0,6.545953295,20.68539227,10.47442455,0,0,6.326997694,0,8.00244233,0,4.567929432,11.88794267,16.67869331,0,23.69406349,0,0,0,0,11.49963389,21.55693231,14.51813541,9.744013703,46.06315432,0,0,0,42.883734,7.483066213,0,11.5664462,6.085909109,0
WBGene000064732,tag-124,7.96070941,9.813018468,0.980516259,9.974151528,5.902435463,4.818610397,9.460302901,5.141892591,0,5.855392748,9.724831627,0,0,6.611848572,0,6.47308776,27.41546919,0,8.728260732,5.401153366,0,2.872781019,15.39043131,0,24.03833919,8.932014585,7.32552927,6.663239098,6.750652786,11.32184347,0,16.99880669,10.35669687,0,14.32530305,5.389724615,0,8.224704955,4.363730164,3.940044544,0,0,0,3.520071121,0,43.4040798,0,20.66789482,15.94840573,0,0,12.62633439,29.83894132,7.526973871,3.985925228,9.444186012,11.87421724,33.99394178,0,7.468698818,0,5.213471693,7.678569205,26.91771351,13.24694618,0,4.375129736,2.698630593,0,19.7489157,0,0,3.578491584,16.54767963,11.25891088,14.88418853,9.936428907,39.45579094,0,14.15419404,2.252711657,0,4.581345207,26.76677395,23.39724141,14.69860935,16.85589239,12.20995502,10.56347772,5.337022031,0,0,0,0,0,13.73905599,0,0,6.978988775,7.570819843,3.919546541,22.80552583,0,0,0,0,0,2.655486201,0,3.28058734,1.495340446,16.29627604,0,15.72036537,17.86578099,0,4.27024842,4.931930541,8.299085149,6.875087967,0,23.58012832,8.445105343,8.011771705,7.911102447,15.41218032,0,8.653780566,9.012452008,17.31557014,4.309200816,7.120894291,14.24827175
